timestamp,bus,can_id,payload
1776477573.540988,vcan0,601,00000000
1776477573.541132,vcan0,602,7F000000
1776477573.588597,vcan0,603,00
1776477573.588774,vcan0,604,00
1776477573.588928,vcan0,607,00000000
1776477573.604647,vcan0,606,00
1776477573.652626,vcan0,600,00000000
1776477573.652794,vcan0,601,00000000
1776477573.652970,vcan0,602,7F000000
1776477573.764687,vcan0,600,00000000
1776477573.765031,vcan0,601,00000000
1776477573.765142,vcan0,602,7F000000
1776477573.796691,vcan0,603,00
1776477573.796943,vcan0,604,00
1776477573.797079,vcan0,607,00000000
1776477573.876569,vcan0,600,00000000
1776477573.876783,vcan0,601,00000000
1776477573.876956,vcan0,602,7F000000
1776477573.988589,vcan0,600,00000000
1776477573.988785,vcan0,601,00000000
1776477573.988948,vcan0,602,7F000000
1776477574.004559,vcan0,603,00
1776477574.004701,vcan0,604,00
1776477574.004802,vcan0,607,00000000
1776477574.100564,vcan0,600,00000000
1776477574.100767,vcan0,601,00000000
1776477574.100896,vcan0,602,7F000000
1776477574.116559,vcan0,606,00
1776477574.212572,vcan0,600,00000000
1776477574.212760,vcan0,601,00000000
1776477574.212992,vcan0,602,7F000000
1776477574.213146,vcan0,603,00
1776477574.213259,vcan0,604,00
1776477574.213421,vcan0,607,00000000
1776477574.324554,vcan0,600,00000000
1776477574.324722,vcan0,601,00000000
1776477574.325105,vcan0,602,7F000000
1776477574.421546,vcan0,603,00
1776477574.421692,vcan0,604,00
1776477574.421799,vcan0,607,00000000
1776477574.437547,vcan0,600,00000000
1776477574.437786,vcan0,601,00000000
1776477574.437893,vcan0,602,7F000000
1776477574.548617,vcan0,600,00000000
1776477574.548849,vcan0,601,00000000
1776477574.549001,vcan0,602,7F000000
1776477574.628728,vcan0,603,00
1776477574.628954,vcan0,604,00
1776477574.629067,vcan0,606,00
1776477574.629172,vcan0,607,00000000
1776477574.660726,vcan0,600,00000000
1776477574.661056,vcan0,601,00000000
1776477574.661262,vcan0,602,7F000000
1776477574.772522,vcan0,600,00000000
1776477574.772719,vcan0,601,00000000
1776477574.772876,vcan0,602,7F000000
1776477574.836487,vcan0,603,00
1776477574.836650,vcan0,604,00
1776477574.836794,vcan0,607,00000000
1776477574.884493,vcan0,600,00000000
1776477574.884642,vcan0,601,00000000
1776477574.884760,vcan0,602,7F000000
1776477574.996543,vcan0,600,00000000
1776477574.996742,vcan0,601,00000000
1776477574.996885,vcan0,602,7F000000
1776477575.044562,vcan0,603,00
1776477575.044719,vcan0,604,00
1776477575.044822,vcan0,607,00000000
1776477575.108753,vcan0,600,00000000
1776477575.108984,vcan0,601,00000000
1776477575.109143,vcan0,602,7F000000
1776477575.140572,vcan0,606,00
1776477575.220515,vcan0,600,00000000
1776477575.220682,vcan0,601,00000000
1776477575.220817,vcan0,602,7F000000
1776477575.252484,vcan0,603,00
1776477575.252628,vcan0,604,00
1776477575.252759,vcan0,607,00000000
1776477575.332547,vcan0,600,00000000
1776477575.332732,vcan0,601,00000000
1776477575.332902,vcan0,602,7F000000
1776477575.445519,vcan0,600,00000000
1776477575.445658,vcan0,601,00000000
1776477575.445764,vcan0,602,7F000000
1776477575.461688,vcan0,603,00
1776477575.461854,vcan0,604,00
1776477575.461971,vcan0,607,00000000
1776477575.556557,vcan0,600,00000000
1776477575.556737,vcan0,601,00000000
1776477575.556904,vcan0,602,7F000000
1776477575.652593,vcan0,606,00
1776477575.668827,vcan0,600,00000000
1776477575.669019,vcan0,601,00000000
1776477575.669146,vcan0,602,7F000000
1776477575.669242,vcan0,603,00
1776477575.669349,vcan0,604,00
1776477575.669449,vcan0,607,00000000
1776477575.781509,vcan0,600,00000000
1776477575.781642,vcan0,601,00000000
1776477575.781742,vcan0,602,7F000000
1776477575.876538,vcan0,603,00
1776477575.876695,vcan0,604,00
1776477575.876799,vcan0,607,00000000
1776477575.892526,vcan0,600,00000000
1776477575.892688,vcan0,601,00000000
1776477575.892794,vcan0,602,7F000000
1776477576.004545,vcan0,600,00000000
1776477576.004744,vcan0,601,00000000
1776477576.004890,vcan0,602,7F000000
1776477576.084708,vcan0,603,00
1776477576.084951,vcan0,604,00
1776477576.085117,vcan0,607,00000000
1776477576.116690,vcan0,600,00000000
1776477576.116928,vcan0,601,00000000
1776477576.117084,vcan0,602,7F000000
1776477576.165175,vcan0,606,00
1776477576.228642,vcan0,600,00000000
1776477576.228788,vcan0,601,00000000
1776477576.228928,vcan0,602,7F000000
1776477576.292516,vcan0,603,00
1776477576.292687,vcan0,604,00
1776477576.292787,vcan0,607,00000000
1776477576.340697,vcan0,600,00000000
1776477576.340863,vcan0,601,00000000
1776477576.340976,vcan0,602,7F000000
1776477576.453628,vcan0,600,00000000
1776477576.453769,vcan0,601,00000000
1776477576.453877,vcan0,602,7F000000
1776477576.501637,vcan0,603,00
1776477576.501818,vcan0,604,00
1776477576.501962,vcan0,607,00000000
1776477576.564546,vcan0,600,00000000
1776477576.564685,vcan0,601,00000000
1776477576.564780,vcan0,602,7F000000
1776477576.676468,vcan0,600,00000000
1776477576.676618,vcan0,601,00000000
1776477576.676718,vcan0,602,7F000000
1776477576.676807,vcan0,606,00
1776477576.708581,vcan0,603,00
1776477576.708732,vcan0,604,00
1776477576.708862,vcan0,607,00000000
1776477576.788475,vcan0,600,00000000
1776477576.788632,vcan0,601,00000000
1776477576.788732,vcan0,602,7F000000
1776477576.900608,vcan0,600,00000000
1776477576.900755,vcan0,601,00000000
1776477576.900887,vcan0,602,7F000000
1776477576.916675,vcan0,603,00
1776477576.916822,vcan0,604,00
1776477576.916963,vcan0,607,00000000
1776477577.012586,vcan0,600,00000000
1776477577.012719,vcan0,601,00000000
1776477577.012816,vcan0,602,7F000000
1776477577.124500,vcan0,600,00000000
1776477577.124658,vcan0,601,00000000
1776477577.124766,vcan0,602,7F000000
1776477577.124883,vcan0,603,00
1776477577.124972,vcan0,604,00
1776477577.125069,vcan0,607,00000000
1776477577.188505,vcan0,606,00
1776477577.236494,vcan0,600,00000000
1776477577.236677,vcan0,601,00000000
1776477577.236822,vcan0,602,7F000000
1776477577.332470,vcan0,603,00
1776477577.332628,vcan0,604,00
1776477577.332744,vcan0,607,00000000
1776477577.348513,vcan0,600,00000000
1776477577.348635,vcan0,601,00000000
1776477577.348724,vcan0,602,7F000000
1776477577.461512,vcan0,600,4C000000
1776477577.461637,vcan0,601,00000000
1776477577.461727,vcan0,602,7F000000
1776477577.540736,vcan0,603,00
1776477577.541073,vcan0,604,00
1776477577.541258,vcan0,607,00000000
1776477577.572580,vcan0,600,FF000000
1776477577.572879,vcan0,601,00000000
1776477577.573133,vcan0,602,7F000000
1776477577.684522,vcan0,600,FF000000
1776477577.684673,vcan0,601,00000000
1776477577.684765,vcan0,602,72000000
1776477577.700544,vcan0,606,00
1776477577.748586,vcan0,603,00
1776477577.748732,vcan0,604,00
1776477577.748826,vcan0,607,00000000
1776477577.796510,vcan0,600,FF000000
1776477577.796676,vcan0,601,00000000
1776477577.796812,vcan0,602,65000000
1776477577.908571,vcan0,600,FF000000
1776477577.908717,vcan0,601,00000000
1776477577.908873,vcan0,602,65000000
1776477577.956733,vcan0,603,00
1776477577.957049,vcan0,604,00
1776477577.957220,vcan0,607,00000000
1776477578.020560,vcan0,600,FF000000
1776477578.020716,vcan0,601,00000000
1776477578.020813,vcan0,602,59000000
1776477578.132478,vcan0,600,FF000000
1776477578.132605,vcan0,601,00000000
1776477578.132724,vcan0,602,59000000
1776477578.164613,vcan0,603,00
1776477578.164774,vcan0,604,00
1776477578.164932,vcan0,607,00000000
1776477578.212545,vcan0,606,00
1776477578.244481,vcan0,600,FF000000
1776477578.244604,vcan0,601,00000000
1776477578.244726,vcan0,602,4C000000
1776477578.356732,vcan0,600,FF000000
1776477578.356951,vcan0,601,00000000
1776477578.357095,vcan0,602,4C000000
1776477578.373522,vcan0,603,00
1776477578.373698,vcan0,604,00
1776477578.373831,vcan0,607,00000000
1776477578.469551,vcan0,600,FF000000
1776477578.469683,vcan0,601,00000000
1776477578.469773,vcan0,602,7F000000
1776477578.580531,vcan0,600,FF000000
1776477578.580689,vcan0,601,00000000
1776477578.580822,vcan0,602,7F000000
1776477578.581023,vcan0,603,00
1776477578.581137,vcan0,604,00
1776477578.581224,vcan0,607,00000000
1776477578.692585,vcan0,600,FF000000
1776477578.692761,vcan0,601,00000000
1776477578.692871,vcan0,602,7F000000
1776477578.724768,vcan0,606,00
1776477578.788504,vcan0,603,00
1776477578.788650,vcan0,604,00
1776477578.788757,vcan0,607,00000000
1776477578.804573,vcan0,600,FF000000
1776477578.804794,vcan0,601,00000000
1776477578.804994,vcan0,602,7F000000
1776477578.916456,vcan0,600,FF000000
1776477578.916570,vcan0,601,00000000
1776477578.916658,vcan0,602,72000000
1776477578.996667,vcan0,603,00
1776477578.996917,vcan0,604,00
1776477578.997042,vcan0,607,00000000
1776477579.028484,vcan0,600,FF000000
1776477579.028636,vcan0,601,00000000
1776477579.028759,vcan0,602,65000000
1776477579.140496,vcan0,600,FF000000
1776477579.140660,vcan0,601,00000000
1776477579.140789,vcan0,602,65000000
1776477579.204500,vcan0,603,00
1776477579.204640,vcan0,604,00
1776477579.204761,vcan0,607,00000000
1776477579.236486,vcan0,606,00
1776477579.252567,vcan0,600,FF000000
1776477579.252705,vcan0,601,00000000
1776477579.252799,vcan0,602,59000000
1776477579.365526,vcan0,600,FF000000
1776477579.365671,vcan0,601,00000000
1776477579.365762,vcan0,602,7F000000
1776477579.413586,vcan0,603,00
1776477579.413722,vcan0,604,00
1776477579.413813,vcan0,607,00000000
1776477579.477531,vcan0,600,FF000000
1776477579.477664,vcan0,601,00000000
1776477579.477754,vcan0,602,7F000000
1776477579.588526,vcan0,600,FF000000
1776477579.588678,vcan0,601,00000000
1776477579.588771,vcan0,602,7F000000
1776477579.620560,vcan0,603,00
1776477579.620718,vcan0,604,00
1776477579.620829,vcan0,607,00000000
1776477579.700484,vcan0,600,FF000000
1776477579.700632,vcan0,601,00000000
1776477579.700723,vcan0,602,7F000000
1776477579.748857,vcan0,606,00
1776477579.812545,vcan0,600,FF000000
1776477579.812691,vcan0,601,00000000
1776477579.812783,vcan0,602,7F000000
1776477579.828517,vcan0,603,00
1776477579.828655,vcan0,604,00
1776477579.828747,vcan0,607,00000000
1776477579.924610,vcan0,600,FF000000
1776477579.924746,vcan0,601,00000000
1776477579.924855,vcan0,602,7F000000
1776477580.036545,vcan0,600,FF000000
1776477580.036692,vcan0,601,00000000
1776477580.036791,vcan0,602,7F000000
1776477580.036908,vcan0,603,00
1776477580.036994,vcan0,604,00
1776477580.037081,vcan0,607,00000000
1776477580.148480,vcan0,600,FF000000
1776477580.148647,vcan0,601,00000000
1776477580.148756,vcan0,602,7F000000
1776477580.244508,vcan0,603,00
1776477580.244679,vcan0,604,00
